positive,negative,subjective,objective,favorite_count,followers_count,friends_count,len_tweet,retweet_count,no_of_hashtags,no_of_user_mentions,viral_notviral
0,1,0,1,0,112,212,144,1229,35,11,1
0,1,0,1,0,326,836,144,1229,35,11,1
0,1,0,1,0,25175,387,144,1229,35,11,1
0,1,0,1,0,194,841,144,1229,35,11,1
0,1,0,1,0,31,36,144,1229,35,11,1
0,1,0,1,0,137,145,144,1229,35,11,1
0,1,0,1,0,752,385,144,1229,35,11,1
0,1,0,1,0,340,0,144,1229,35,11,1
0,1,0,1,0,12188,1668,144,1229,35,11,1
0,1,0,1,0,24,253,144,1229,35,11,1
0,1,0,1,0,3,27,144,1229,35,11,1
0,1,0,1,0,11,36,144,1229,35,11,1
0,1,0,1,0,3,80,144,1229,35,11,1
0,1,0,1,0,3,81,144,1229,35,11,1
0,1,0,1,0,5,89,140,0,15,0,0
0,1,0,1,0,1077,1957,144,1229,35,11,1
0,1,0,1,0,938,1030,144,1229,35,11,1
0,1,0,1,0,44,233,144,1229,35,11,1
0,1,0,1,0,120,644,144,1229,35,11,1
0,1,0,1,0,3979,82,144,1229,35,11,1
0,1,0,1,0,1240,2018,144,1229,35,11,1
0,1,0,1,0,1218,219,144,1229,35,11,1
0,1,0,1,0,25,144,144,1229,35,11,1
1,0,0,1,0,30,126,140,97,0,28,0
0,1,0,1,0,76,500,144,1229,35,11,1
0,1,0,1,0,93,4994,144,1229,35,11,1
0,1,0,1,0,158,357,144,1229,35,11,1
0,1,0,1,0,115,780,144,1229,35,11,1
1,0,1,0,0,4441,4969,139,248,0,13,0
0,1,0,1,0,452,289,144,1229,35,11,1
0,1,0,1,0,42,292,144,1229,35,11,1
0,1,0,1,0,2996,3547,144,1229,35,11,1
0,1,0,1,0,297,677,144,1229,35,11,1
0,1,0,1,0,495,1039,144,1229,35,11,1
0,1,0,1,0,7,35,144,1229,35,11,1
0,1,0,1,0,29,220,144,1229,35,11,1
0,1,0,1,0,4170,1689,144,16,14,24,0
0,1,0,1,0,2847,2128,144,1229,35,11,1
0,1,0,1,0,563,447,144,1229,35,11,1
0,1,0,1,0,21,94,144,1229,35,11,1
0,1,0,1,0,44,718,144,1229,35,11,1
0,1,0,1,0,370,573,144,1229,35,11,1
0,1,0,1,0,168,545,144,1229,35,11,1
0,1,0,1,0,2769,2581,144,1229,35,11,1
0,1,0,1,0,330,489,144,1229,35,11,1
0,1,0,1,0,1502,1121,144,16,14,24,0
0,1,0,1,0,24,104,144,1229,35,11,1
0,1,0,1,0,448,2479,144,1229,35,11,1
0,1,0,1,0,8960,294,144,1229,35,11,1
0,1,0,1,0,213,768,144,1229,35,11,1
0,1,0,1,0,13422,7629,144,16,14,24,0
0,1,0,1,0,508,471,144,1229,35,11,1
0,1,0,1,0,73,57,144,1229,35,11,1
0,1,0,1,0,2,38,139,0,0,12,0
0,1,0,1,0,2602,3790,144,1229,35,11,1
0,1,0,1,0,1,43,144,1229,35,11,1
0,1,0,1,0,71,186,144,1229,35,11,1
0,1,0,1,0,671,2877,144,1229,35,11,1
0,1,0,1,0,45,29,144,1229,35,11,1
0,1,0,1,0,1252,1972,144,1229,35,11,1
0,1,0,1,0,27,274,144,1229,35,11,1
0,1,0,1,0,4218,2921,144,1229,35,11,1
0,1,0,1,0,385,1339,144,1229,35,11,1
0,1,0,1,0,340,98,144,1229,35,11,1
0,1,0,1,6,5405,192,144,10,35,0,0
0,1,0,1,0,36,54,144,1229,35,11,1
0,1,0,1,0,6692,615,144,1229,35,11,1
0,1,0,1,0,369,969,144,1229,35,11,1
0,1,0,1,1,65,107,128,0,0,26,0
0,1,0,1,0,111,827,144,1229,35,11,1
0,1,0,1,0,415,2229,144,1229,35,11,1
0,1,0,1,0,671,2561,144,1229,35,11,1
0,1,0,1,0,1264,640,144,1229,35,11,1
0,1,0,1,0,207,1291,144,1229,35,11,1
0,1,0,1,0,943,204,144,1229,35,11,1
0,1,0,1,0,830,779,144,1229,35,11,1
0,1,0,1,0,23,187,144,1229,35,11,1
0,1,0,1,0,162,276,144,1229,35,11,1
0,1,0,1,0,117,155,144,1229,35,11,1
0,1,0,1,0,942,3849,144,1229,35,11,1
0,1,0,1,0,230,839,144,1229,35,11,1
0,1,0,1,0,1057,1104,144,1229,35,11,1
0,1,0,1,0,93,182,139,2,30,40,0
0,1,0,1,0,206,277,144,1229,35,11,1
0,1,0,1,0,432,613,144,1229,35,11,1
0,1,0,1,0,265,451,144,1229,35,11,1
0,1,0,1,0,523,1052,144,1229,35,11,1
0,1,0,1,0,19761,3485,144,1229,35,11,1
0,1,0,1,0,474,1065,144,1229,35,11,1
0,1,0,1,0,55,91,144,1229,35,11,1
0,1,0,1,0,56,176,140,2,30,28,0
0,1,0,1,0,24,67,144,1229,35,11,1
1,0,1,0,0,109,302,139,248,0,13,0
0,1,0,1,0,408,2405,144,1229,35,11,1
0,1,0,1,0,49,302,144,1229,35,11,1
0,1,0,1,0,1114,2322,144,1229,35,11,1
0,1,0,1,0,26949,370,144,1229,35,11,1
0,1,0,1,0,5,152,144,1229,35,11,1
0,1,0,1,0,301,1241,144,1229,35,11,1
0,1,0,1,0,246,2529,144,1229,35,11,1
0,1,0,1,0,23170,3318,144,1229,35,11,1
0,1,0,1,0,495,1780,144,1229,35,11,1
0,1,0,1,0,79,472,144,1229,35,11,1
0,1,0,1,0,44,268,144,1229,35,11,1
0,1,0,1,3,53,297,138,1,0,112,0
1,0,0,1,0,1823,743,139,9,0,23,0
1,0,0,1,0,6,66,139,0,0,57,0
0,1,0,1,0,25,289,144,1229,35,11,1
0,1,0,1,0,46,588,144,1229,35,11,1
0,1,0,1,0,721,769,144,1229,35,11,1
0,1,0,1,0,441,315,144,1229,35,11,1
0,1,0,1,0,251,187,144,1229,35,11,1
0,1,0,1,0,170,618,144,1229,35,11,1
0,1,0,1,0,1,10,144,1229,35,11,1
0,1,0,1,0,52,244,144,1229,35,11,1
0,1,0,1,0,34,196,144,1229,35,11,1
0,1,0,1,0,5732,4660,144,1229,35,11,1
0,1,0,1,0,8,7,144,1229,35,11,1
0,1,0,1,0,199,561,144,1229,35,11,1
0,1,0,1,0,168,1092,144,1229,35,11,1
0,1,0,1,0,22,63,144,1229,35,11,1
0,1,0,1,0,717,1257,144,1229,35,11,1
0,1,0,1,0,503,1432,144,1229,35,11,1
0,1,0,1,0,359,743,144,1229,35,11,1
0,1,0,1,0,176,3030,144,1229,35,11,1
0,1,0,1,0,2737,669,144,1229,35,11,1
1,0,0,1,0,130,188,140,4,0,25,0
0,1,0,1,0,66,547,144,1229,35,11,1
0,1,0,1,0,2827,640,144,1229,35,11,1
0,1,0,1,0,273,390,144,1229,35,11,1
0,1,0,1,0,376,2664,144,1229,35,11,1
0,1,0,1,0,57,23,144,1229,35,11,1
0,1,0,1,0,162,328,144,1229,35,11,1
0,1,0,1,0,1809,594,144,1229,35,11,1
0,1,0,1,0,270,415,144,1229,35,11,1
0,1,0,1,0,508,38,144,1229,35,11,1
0,1,0,1,0,695,1384,144,1229,35,11,1
0,1,0,1,0,12,122,144,1229,35,11,1
0,1,0,1,0,108,240,144,1229,35,11,1
1,0,0,1,0,197,565,140,13,0,73,0
1,0,0,1,0,136,419,140,97,0,28,0
0,1,0,1,0,2504,732,144,1229,35,11,1
0,1,0,1,0,12,69,144,1229,35,11,1
0,1,0,1,0,1746,2281,144,1229,35,11,1
0,1,0,1,0,780,773,144,1229,35,11,1
0,1,0,1,0,2801,1180,144,1229,35,11,1
1,0,0,1,0,32,189,140,97,0,28,0
0,1,0,1,0,162,865,144,1229,35,11,1
0,1,0,1,0,169,378,144,1229,35,11,1
0,1,0,1,0,51,56,144,1229,35,11,1
1,0,0,1,5,1419,795,139,4,0,11,0
0,1,0,1,0,6977,1381,144,1229,35,11,1
0,1,0,1,0,704,2990,144,1229,35,11,1
0,1,0,1,0,15,114,144,1229,35,11,1
0,1,0,1,0,48,568,144,1229,35,11,1
0,1,1,0,0,15,18,144,1,15,32,0
0,1,0,1,0,55,658,144,1229,35,11,1
1,0,1,0,0,151,671,139,248,0,13,0
0,1,0,1,0,213,147,144,1229,35,11,1
0,1,0,1,0,204,154,144,1229,35,11,1
0,1,0,1,0,540,714,144,1229,35,11,1
0,1,0,1,0,51,522,144,1229,35,11,1
0,1,0,1,0,28,177,144,1229,35,11,1
0,1,0,1,0,17,163,144,1229,35,11,1
0,1,0,1,0,334,2060,144,1229,35,11,1
0,1,0,1,0,443,818,144,1229,35,11,1
0,1,0,1,0,382,654,144,1229,35,11,1
0,1,0,1,0,982,1342,144,1229,35,11,1
0,1,0,1,0,386,678,144,1229,35,11,1
1,0,0,1,0,376,636,140,0,7,13,0
0,1,0,1,0,1342,752,144,1229,35,11,1
0,1,0,1,0,86,246,144,1229,35,11,1
0,1,0,1,0,395,665,144,1229,35,11,1
0,1,0,1,0,786,5000,144,1229,35,11,1
1,0,0,1,0,20,30,140,97,0,28,0
0,1,0,1,0,52,175,144,1229,35,11,1
0,1,0,1,0,139,367,144,1229,35,11,1
0,1,0,1,0,99,1891,144,1229,35,11,1
0,1,0,1,0,1049,1388,144,1229,35,11,1
0,1,0,1,0,1871,1813,144,1229,35,11,1
0,1,0,1,0,89640,7012,144,1229,35,11,1
0,1,0,1,0,35,167,144,1229,35,11,1
0,1,0,1,0,529,1128,144,1229,35,11,1
1,0,0,1,0,20,94,140,13,0,73,0
0,1,0,1,0,47,242,140,0,18,14,0
1,0,1,0,0,1429,2259,139,248,0,13,0
0,1,0,1,0,307,2382,144,1229,35,11,1
0,1,0,1,0,8,38,144,1229,35,11,1
0,1,0,1,0,32,95,144,1229,35,11,1
0,1,0,1,0,7599,2177,144,1229,35,11,1
0,1,0,1,0,76,343,144,1229,35,11,1
0,1,0,1,0,260,998,144,1229,35,11,1
0,1,0,1,0,378,665,144,1229,35,11,1
0,1,0,1,0,759,103,144,1229,35,11,1
1,0,0,1,5,2187,2563,139,0,21,11,0
1,0,1,0,0,1811,2650,139,248,0,13,0
0,1,0,1,0,251,1475,144,1229,35,11,1
0,1,0,1,0,416,1061,144,1229,35,11,1
0,1,0,1,0,49,55,144,1229,35,11,1
0,1,0,1,0,512,4996,144,1229,35,11,1
0,1,0,1,0,41,69,139,0,0,12,0
0,1,0,1,0,2093,4648,144,1229,35,11,1
0,1,0,1,0,136,797,144,1229,35,11,1
0,1,0,1,0,49399,13850,144,1229,35,11,1
0,1,0,1,0,175,1237,144,1229,35,11,1
0,1,0,1,0,265,682,144,1229,35,11,1
0,1,0,1,0,816,2207,144,1229,35,11,1
0,1,0,1,0,157,1995,144,1229,35,11,1
0,1,0,1,0,141,344,144,1229,35,11,1
0,1,0,1,0,42,75,144,1229,35,11,1
0,1,0,1,0,4,10,144,1229,35,11,1
0,1,0,1,0,529,2293,144,1229,35,11,1
0,1,0,1,0,8799,1299,144,1229,35,11,1
0,1,0,1,0,504,211,144,1229,35,11,1
0,1,0,1,0,48,179,144,1229,35,11,1
0,1,0,1,0,415,761,144,1229,35,11,1
0,1,0,1,0,285,945,144,1229,35,11,1
0,1,0,1,0,71,26,144,1229,35,11,1
0,1,0,1,0,8,53,144,1229,35,11,1
0,1,0,1,0,427,211,144,1229,35,11,1
0,1,0,1,0,973,442,144,1229,35,11,1
0,1,0,1,0,245,147,135,0,0,109,0
0,1,0,1,0,159,706,144,1229,35,11,1
0,1,0,1,0,212,619,144,1229,35,11,1
0,1,0,1,0,395,3214,144,1229,35,11,1
0,1,0,1,0,366,173,144,1229,35,11,1
0,1,0,1,0,484,4999,144,1229,35,11,1
0,1,0,1,0,53,159,144,1229,35,11,1
0,1,0,1,0,222,281,144,1229,35,11,1
0,1,0,1,0,14086,670,144,1229,35,11,1
0,1,0,1,0,295,2143,144,1229,35,11,1
1,0,1,0,0,11,87,140,0,0,35,0
0,1,0,1,0,304,1099,144,1229,35,11,1
0,1,0,1,0,218,410,144,1229,35,11,1
0,1,0,1,0,355,984,144,1229,35,11,1
0,1,0,1,0,611,1009,144,1229,35,11,1
0,1,0,1,0,445,986,144,1229,35,11,1
0,1,0,1,0,2,19,144,1229,35,11,1
0,1,0,1,0,266,507,144,1229,35,11,1
0,1,0,1,0,36,145,144,1229,35,11,1
0,1,0,1,0,10,271,144,1229,35,11,1
1,0,0,1,0,12,98,140,97,0,28,0
0,1,0,1,0,6551,7196,144,1229,35,11,1
1,0,1,0,0,247,1102,119,0,0,25,0
1,0,0,1,0,2004,1148,140,97,0,28,0
0,1,0,1,0,171,275,144,1229,35,11,1
0,1,0,1,0,262,268,144,1229,35,11,1
1,0,1,0,0,110,96,139,248,0,13,0
0,1,0,1,0,823,614,144,1229,35,11,1
0,1,0,1,0,1106,1909,144,1229,35,11,1
0,1,0,1,0,13037,255,144,1229,35,11,1
0,1,0,1,0,111,130,144,1229,35,11,1
0,1,0,1,0,212,304,144,1229,35,11,1
0,1,0,1,0,49,1084,144,1229,35,11,1
0,1,0,1,0,78,267,144,1229,35,11,1
0,1,0,1,0,12,44,144,1229,35,11,1
0,1,0,1,0,42,379,144,1229,35,11,1
1,0,1,0,0,1422,2602,139,248,0,13,0
0,1,0,1,0,1256,3769,144,1229,35,11,1
0,1,0,1,0,66,1164,144,1229,35,11,1
0,1,0,1,0,92,192,144,1229,35,11,1
0,1,0,1,0,45,204,144,1229,35,11,1
0,1,0,1,0,340,1243,140,9,0,28,0
0,1,1,0,3,423,1070,144,0,0,0,0
0,1,0,1,0,284,898,144,1229,35,11,1
0,1,0,1,0,379,5000,144,1229,35,11,1
0,1,0,1,0,136,672,144,1229,35,11,1
1,0,1,0,0,0,3,140,0,0,0,0
0,1,0,1,0,7,122,144,1229,35,11,1
0,1,0,1,0,4005,473,144,1229,35,11,1
1,0,0,1,1,77,330,139,0,0,11,0
1,0,1,0,0,782,668,139,248,0,13,0
0,1,0,1,0,1833,1930,144,1229,35,11,1
0,1,0,1,0,89,304,144,1229,35,11,1
1,0,1,0,0,2506,411,139,248,0,13,0
0,1,0,1,0,252,645,144,1229,35,11,1
0,1,0,1,0,205,442,144,1229,35,11,1
0,1,0,1,0,1786,1968,144,1229,35,11,1
0,1,0,1,0,547,898,144,1229,35,11,1
0,1,0,1,0,21,114,144,1229,35,11,1
1,0,1,0,0,230,845,139,248,0,13,0
1,0,1,0,0,213,345,139,248,0,13,0
0,1,0,1,0,293,1418,144,1229,35,11,1
1,0,1,0,0,16,303,139,0,0,49,0
0,1,0,1,0,306,475,144,1229,35,11,1
0,1,0,1,0,2832,209,144,1229,35,11,1
0,1,0,1,0,1207,2234,144,1229,35,11,1
0,1,0,1,0,1639,3049,144,1229,35,11,1
0,1,0,1,0,53,97,144,1229,35,11,1
0,1,0,1,0,159,1081,144,1229,35,11,1
0,1,0,1,0,1316,5002,144,1229,35,11,1
1,0,0,1,0,106,227,140,97,0,28,0
0,1,0,1,0,381,4988,144,1229,35,11,1
1,0,1,0,0,135,554,139,248,0,13,0
0,1,0,1,0,19,68,144,1229,35,11,1
0,1,0,1,0,630,1025,144,1229,35,11,1
0,1,0,1,0,6715,855,144,1229,35,11,1
0,1,0,1,0,1095,4991,144,1229,35,11,1
0,1,0,1,0,70,133,144,1229,35,11,1
0,1,0,1,0,240,2166,144,1229,35,11,1
1,0,0,1,0,31,229,140,97,0,28,0
0,1,0,1,0,197,318,144,1229,35,11,1
1,0,0,1,0,252,148,140,97,0,28,0
1,0,0,1,0,202,251,140,0,0,0,0
0,1,0,1,0,73,590,144,1229,35,11,1
0,1,0,1,0,24,229,144,1229,35,11,1
0,1,0,1,0,125,566,144,1229,35,11,1
0,1,0,1,0,1586,988,136,0,0,110,0
0,1,0,1,0,11566,3487,144,1229,35,11,1
0,1,0,1,0,140,331,144,1229,35,11,1
1,0,0,1,0,2,2,140,1,0,11,0
0,1,0,1,0,228,435,144,1229,35,11,1
0,1,0,1,0,248,692,144,1229,35,11,1
0,1,0,1,0,42,459,144,1229,35,11,1
0,1,0,1,0,6659,2953,144,1229,35,11,1
0,1,0,1,0,112,1519,144,1229,35,11,1
0,1,0,1,0,378,660,144,1229,35,11,1
0,1,0,1,0,82,136,144,1229,35,11,1
0,1,0,1,0,426,1215,144,1229,35,11,1
0,1,0,1,0,2725,1710,144,1229,35,11,1
0,1,0,1,0,261,447,144,5,0,13,0
0,1,0,1,0,17,227,144,1229,35,11,1
1,0,0,1,0,665,1127,140,97,0,28,0
0,1,0,1,0,1008,5006,144,1229,35,11,1
1,0,0,1,0,34,143,140,97,0,28,0
0,1,0,1,0,385,825,144,1229,35,11,1
0,1,0,1,0,24,100,144,1229,35,11,1
0,1,0,1,0,146,523,144,1229,35,11,1
0,1,0,1,0,914,2489,144,1229,35,11,1
0,1,0,1,0,197,1347,144,1229,35,11,1
0,1,1,0,0,155,174,140,3,5,9,0
0,1,0,1,0,72,199,140,0,0,22,0
0,1,0,1,0,50,238,144,1229,35,11,1
0,1,0,1,0,469,1443,144,1229,35,11,1
0,1,0,1,0,282,910,144,1229,35,11,1
0,1,1,0,0,44,207,140,0,0,21,0
0,1,0,1,0,7253,1190,144,1229,35,11,1
0,1,0,1,0,735,1108,144,1229,35,11,1
0,1,0,1,0,594,691,144,1229,35,11,1
0,1,0,1,0,3521,1362,144,1229,35,11,1
1,0,1,0,0,3363,1424,140,10,0,8,0
1,0,1,0,0,3578,4994,139,248,0,13,0
1,0,1,0,0,1095,1906,139,248,0,13,0
1,0,1,0,0,44619,46974,139,248,0,13,0
0,1,0,1,0,2576,2411,144,1229,35,11,1
0,1,0,1,0,108,600,144,1229,35,11,1
1,0,1,0,0,1333,1973,139,248,0,13,0
1,0,1,0,0,1982,1649,139,248,0,13,0
0,1,0,1,0,312,2568,144,1229,35,11,1
1,0,1,0,0,31,2,139,248,0,13,0
0,1,0,1,0,5725,1189,144,1229,35,11,1
1,0,0,1,0,325,413,140,97,0,28,0
0,1,0,1,0,152,375,144,1229,35,11,1
0,1,0,1,0,873,338,144,1229,35,11,1
0,1,0,1,0,39,525,144,1229,35,11,1
0,1,0,1,0,143,1161,144,1229,35,11,1
0,1,0,1,0,384,1089,144,1229,35,11,1
0,1,0,1,0,329,535,144,1229,35,11,1
1,0,0,1,0,317,142,139,9,0,23,0
0,1,0,1,0,29,146,144,1229,35,11,1
0,1,0,1,0,40,98,144,1229,35,11,1
0,1,0,1,0,2762,1150,144,1229,35,11,1
0,1,0,1,0,2174,1932,144,1229,35,11,1
0,1,0,1,0,49,81,144,1229,35,11,1
0,1,0,1,0,1058,5,144,1229,35,11,1
0,1,0,1,0,35,88,144,1229,35,11,1
0,1,0,1,0,167,684,144,1229,35,11,1
1,0,0,1,0,1209,863,140,97,0,28,0
0,1,0,1,0,716,1146,144,1229,35,11,1
0,1,0,1,0,46,723,144,1229,35,11,1
1,0,1,0,0,1879,1884,139,248,0,13,0
1,0,0,1,0,96,364,140,13,0,73,0
0,1,0,1,0,1520,178,144,1229,35,11,1
1,0,0,1,0,85,208,140,97,0,28,0
0,1,0,1,0,205,679,144,1229,35,11,1
0,1,0,1,0,644,733,144,3,0,40,0
0,1,0,1,0,18,534,144,1229,35,11,1
0,1,0,1,0,2105,604,144,1229,35,11,1
0,1,0,1,0,82,289,144,1229,35,11,1
0,1,0,1,0,261,513,140,0,0,12,0
1,0,1,0,0,3493,1692,139,248,0,13,0
1,0,1,0,0,54657,39102,139,248,0,13,0
0,1,0,1,0,23,23,144,1229,35,11,1
1,0,0,1,0,234,84,140,97,0,28,0
0,1,0,1,0,285,192,144,1229,35,11,1
0,1,0,1,0,387,827,144,1229,35,11,1
0,1,0,1,0,612,2222,144,1229,35,11,1
0,1,0,1,0,3412,4036,144,1229,35,11,1
0,1,0,1,0,20,32,144,1229,35,11,1
0,1,0,1,0,309,1175,140,0,24,62,0
0,1,0,1,0,870,594,144,1229,35,11,1
0,1,0,1,0,1037,1795,144,1229,35,11,1
0,1,0,1,0,6256,1942,144,1229,35,11,1
1,0,1,0,0,15,151,139,248,0,13,0
1,0,0,1,3,830,28,139,13,0,56,0
0,1,0,1,0,52,925,144,1229,35,11,1
1,0,0,1,0,15,264,140,97,0,28,0
1,0,1,0,0,69,445,139,248,0,13,0
0,1,0,1,0,67613,5267,124,0,48,0,0
1,0,1,0,0,1814,2921,139,248,0,13,0
0,1,0,1,0,151,592,144,1229,35,11,1
1,0,1,0,0,123,769,139,248,0,13,0
0,1,0,1,0,17997,916,144,1229,35,11,1
0,1,0,1,0,62,35,144,1229,35,11,1
1,0,1,0,0,167,590,140,10,0,8,0
0,1,0,1,0,16,527,144,1229,35,11,1
1,0,1,0,0,11753,11688,139,248,0,13,0
0,1,0,1,0,306,646,144,1229,35,11,1
0,1,0,1,0,1922,2182,144,1229,35,11,1
1,0,1,0,0,388,1222,139,248,0,13,0
1,0,1,0,0,123,698,139,248,0,13,0
0,1,0,1,0,59,306,144,1229,35,11,1
1,0,1,0,0,116,565,139,248,0,13,0
0,1,0,1,0,545,1115,144,1229,35,11,1
0,1,0,1,0,286,99,144,1229,35,11,1
0,1,0,1,0,370,331,144,1229,35,11,1
0,1,0,1,0,448,5002,144,5,0,13,0
0,1,0,1,0,272,583,144,1229,35,11,1
1,0,0,1,0,133,125,140,97,0,28,0
1,0,1,0,0,2089,2998,139,248,0,13,0
1,0,1,0,0,128,418,139,248,0,13,0
1,0,0,1,0,731,2766,140,97,0,28,0
0,1,0,1,0,64,671,144,1229,35,11,1
0,1,0,1,0,333,1275,144,1229,35,11,1
0,1,0,1,0,17,252,144,1229,35,11,1
1,0,1,0,0,13,65,139,248,0,13,0
1,0,0,1,0,12573,339,140,97,0,28,0
1,0,0,1,0,25,133,140,97,0,28,0
0,1,0,1,0,94,326,144,1229,35,11,1
1,0,0,1,0,907,512,140,97,0,28,0
0,1,0,1,0,194,336,144,3,0,40,0
1,0,1,0,0,107,330,139,248,0,13,0
0,1,0,1,0,617,1237,144,1229,35,11,1
0,1,0,1,0,91,147,144,1229,35,11,1
0,1,0,1,0,152,346,144,1229,35,11,1
0,1,0,1,0,734,844,144,1229,35,11,1
1,0,1,0,0,831,1296,139,248,0,13,0
0,1,0,1,0,939,1708,144,3,0,40,0
0,1,0,1,0,6,89,144,0,0,9,0
0,1,0,1,0,431,1285,144,1229,35,11,1
0,1,0,1,0,153,163,144,1229,35,11,1
0,1,0,1,0,546,1176,144,1229,35,11,1
0,1,0,1,0,133,1008,144,1229,35,11,1
0,1,0,1,0,156,1162,144,1229,35,11,1
0,1,0,1,0,157,2005,144,1229,35,11,1
0,1,0,1,2,1326,2227,144,3,0,23,0
1,0,0,1,0,734,438,140,97,0,28,0
0,1,0,1,0,51,233,144,1229,35,11,1
1,0,1,0,0,2550,4413,139,248,0,13,0
0,1,0,1,0,105,512,144,1229,35,11,1
0,1,0,1,0,156,148,144,1229,35,11,1
1,0,1,0,0,1488,568,139,248,0,13,0
0,1,0,1,0,608,1464,139,1,0,110,0
0,1,0,1,0,28,533,140,0,0,8,0
0,1,0,1,0,18,125,144,1229,35,11,1
1,0,0,1,0,36,147,140,97,0,28,0
0,1,0,1,0,120,296,144,1229,35,11,1
0,1,0,1,0,55,37,144,1229,35,11,1
1,0,1,0,0,130,35,139,248,0,13,0
0,1,0,1,0,864,784,144,1229,35,11,1
1,0,1,0,0,493,255,139,19,0,13,0
1,0,1,0,0,24943,6859,139,248,0,13,0
0,1,0,1,0,21,173,144,1229,35,11,1
0,1,0,1,0,119,933,144,1229,35,11,1
1,0,1,0,0,3618,4568,139,248,0,13,0
1,0,1,0,0,298,3906,139,248,0,13,0
1,0,0,1,0,1112,829,140,97,0,28,0
1,0,1,0,0,152,395,139,248,0,13,0
0,1,0,1,0,84,21,144,1229,35,11,1
0,1,0,1,0,109,550,144,1229,35,11,1
0,1,0,1,0,1812,1508,144,1229,35,11,1
0,1,0,1,0,60,311,144,1229,35,11,1
0,1,0,1,0,1208,128,144,1229,35,11,1
1,0,1,0,0,2115,2915,139,248,0,13,0
0,1,0,1,0,2905,3065,144,1229,35,11,1
1,0,1,0,0,356,167,139,248,0,13,0
0,1,0,1,0,58,145,144,1229,35,11,1
1,0,1,0,0,25,33,139,248,0,13,0
1,0,1,0,0,6495,7115,139,248,0,13,0
0,1,0,1,0,879,3595,144,1229,35,11,1
0,1,0,1,0,88,275,144,1229,35,11,1
0,1,0,1,0,265,314,144,1229,35,11,1
1,0,0,1,0,53,159,140,97,0,28,0
1,0,1,0,0,2360,4963,139,248,0,13,0
0,1,0,1,0,4718,4021,144,1229,35,11,1
0,1,0,1,0,57,134,144,1229,35,11,1
0,1,0,1,0,79,2147,144,1229,35,11,1
0,1,0,1,0,295,940,144,1229,35,11,1
1,0,0,1,0,146,139,140,97,0,28,0
1,0,1,0,0,8508,9203,139,248,0,13,0
0,1,0,1,0,2241,2704,144,1229,35,11,1
1,0,1,0,0,553,1205,139,248,0,13,0
1,0,1,0,0,18260,18427,139,248,0,13,0
0,1,0,1,0,18530,256,144,1229,35,11,1
0,1,0,1,0,1160,1307,144,1229,35,11,1
0,1,0,1,0,26,20,144,1229,35,11,1
0,1,0,1,0,483,543,144,1229,35,11,1
0,1,0,1,0,158,551,144,1229,35,11,1
1,0,1,0,0,237,823,139,248,0,13,0
0,1,0,1,0,306,389,144,5,0,13,0
1,0,1,0,0,275,1758,140,10,0,8,0
0,1,0,1,0,236,122,144,5,0,13,0
1,0,1,0,0,16,119,139,248,0,13,0
0,1,0,1,0,488,724,144,1229,35,11,1
0,1,0,1,0,158,187,144,1229,35,11,1
0,1,0,1,0,1124,1655,144,1229,35,11,1
1,0,0,1,0,52,11,140,0,0,21,0
1,0,1,0,0,56,233,140,10,0,8,0
0,1,0,1,1,259,757,144,5,0,0,0
0,1,0,1,0,813,61,144,1229,35,11,1
0,1,0,1,0,1954,1377,144,1229,35,11,1
1,0,1,0,0,214,402,139,248,0,13,0
0,1,0,1,0,712,2036,144,1229,35,11,1
1,0,1,0,0,580,3163,139,248,0,13,0
1,0,1,0,0,113,383,139,248,0,13,0
1,0,0,1,0,49,1187,140,97,0,28,0
0,1,0,1,0,504,3072,144,1229,35,11,1
0,1,0,1,0,428,650,144,1229,35,11,1
0,1,0,1,0,262,596,144,1229,35,11,1
0,1,0,1,0,8374,3227,144,1229,35,11,1
0,1,0,1,0,276,1529,144,1229,35,11,1
0,1,0,1,0,198,831,144,1229,35,11,1
1,0,1,0,0,708,1078,140,10,0,8,0
1,0,1,0,0,5607,5595,139,248,0,13,0
0,1,0,1,0,137,1528,144,1229,35,11,1
0,1,0,1,0,764,1186,144,1229,35,11,1
1,0,0,1,0,28,1268,140,97,0,28,0
0,1,0,1,0,360,1818,144,1229,35,11,1
0,1,0,1,0,87,215,144,1229,35,11,1
0,1,0,1,0,46,79,144,1229,35,11,1
1,0,1,0,35,337182,6703,140,10,0,0,0
0,1,0,1,0,150,529,140,1,0,7,0
0,1,0,1,0,383,557,144,1229,35,11,1
0,1,0,1,0,177,1006,144,1229,35,11,1
1,0,1,0,0,627,138,139,248,0,13,0
0,1,0,1,0,29,192,144,1229,35,11,1
1,0,1,0,0,8412,8760,139,248,0,13,0
0,1,0,1,0,374,356,144,1229,35,11,1
0,1,0,1,0,358,908,144,1229,35,11,1
1,0,1,0,0,176,539,139,248,0,13,0
1,0,1,0,0,4696,2015,139,248,0,13,0
0,1,0,1,0,453,392,144,1229,35,11,1
0,1,0,1,0,161,766,144,1229,35,11,1
1,0,1,0,0,16034,17618,139,248,0,13,0
1,0,1,0,0,139,748,139,248,0,13,0
1,0,0,1,0,105,106,139,9,0,23,0
0,1,0,1,0,111,1446,144,1229,35,11,1
0,1,0,1,0,3735,156,144,1229,35,11,1
0,1,0,1,0,2292,1261,144,1229,35,11,1
0,1,0,1,0,68,503,140,0,0,21,0
